"X60410","X60430","X60434","X60512","X61104","X61402","X61502","X61603","X62601","X63001","X65001","X65101","year","month","day"
2.474,6.211,1.684,2.211,1.053,1.474,2,1.211,3.053,1.263,0.895,1.789,2018,8,30
4.316,3.737,5.579,5.842,3,5.789,5.158,5.053,5.895,4.421,5.684,3.105,2018,8,31
8.474,7.895,12.789,13.684,11.263,12.053,10.316,11.579,18.737,10.947,18.263,9.105,2018,9,1
7.211,7.263,8.684,8.947,10.842,5.789,7.579,7.158,8.947,5.842,8.053,8.263,2018,9,2
6.368,5.632,6.947,7.842,5.684,6.053,7.421,6.526,7,5.421,2.684,4.105,2018,9,3
5.263,7,4.158,5.737,2.895,5.421,4.316,5.474,6.842,7.421,7.053,4.158,2018,9,4
10.211,10.737,7.632,13.316,11.211,7.263,8.526,9.316,7.158,8.368,14.632,8.684,2018,9,5
3.579,7.263,2.789,3.421,2.316,2.579,2.842,2.526,3.579,2.421,1.947,3.789,2018,9,6
3.632,7.737,4.895,5.053,5.421,5.211,3.263,3.526,6.789,2.526,3.474,2.368,2018,9,7
1.684,4.632,1.895,3.105,1.526,2.579,2.579,2.053,3,1.316,1.632,1.579,2018,9,8
2.842,4.158,3,5.053,2.105,2.474,2.737,2,3.316,1.789,3.842,2.842,2018,9,9
2.316,1.421,3.105,4.474,1.632,2.211,1.737,3.158,11.053,1.842,2.583,1.737,2018,9,10
3.526,2.632,4.105,5.368,4.263,4.316,3.526,3.316,4.947,4.632,4.053,3.053,2018,9,11
4.842,6.895,7.947,9.842,4.789,5.211,4.263,7.632,4,6.842,5.632,5.158,2018,9,12
4.158,4.526,4.368,6.842,3.158,8.474,5.263,5.316,4.105,4.842,6.833,4,2018,9,13
3.842,1.526,6.474,8,4.316,3.211,4.158,5,2.947,3.737,3.947,5.947,2018,9,14
5.929,7.421,8.158,11.789,6.579,8.632,11.368,6.789,6.368,6.421,7.579,6.158,2018,9,15
6.489,8.211,8.789,16.368,5,8.632,9.368,8.947,6.263,9.211,8.368,7.947,2018,9,16
7.211,5.053,5.263,6.368,8.421,5.737,5.684,6.737,3.947,4.895,6.632,5.579,2018,9,17
7.105,9.316,5.632,7.526,6.105,6.263,5.526,7.105,6.368,5.737,4.947,5.842,2018,9,18
2,5.211,2.158,2.421,2.882,2,1.737,2.105,4.105,1.421,2.737,1.947,2018,9,19
2.684,4.737,3.947,3.211,2.7,4.789,2.632,3.105,3.474,2.684,4.632,3.579,2018,9,20
8.316,6.684,10.789,16.737,7.632,12.211,11.842,9.895,7.632,12.509,17.789,10,2018,9,21
1.368,5.684,1,2.789,1.778,1.947,5.947,1.632,3.842,4.073,3.842,1.421,2018,9,22
9.368,7.684,6.474,8.211,5.158,7.105,4.526,7.421,4.211,6.737,5.579,6.316,2018,9,23
4,3.632,7.211,7.053,3.842,5.421,3.895,4.632,2.368,4.526,3.263,2.438,2018,9,24
3.053,1.737,5.263,7.053,6,4.053,2.211,6.105,2.474,6.526,5.579,1.143,2018,9,25
4.421,8.579,8.158,3.579,3.368,3.158,2.579,5.211,4.263,5.158,1.684,1,2018,9,26
3.421,5.316,3.895,4.474,2.316,3.263,3.789,4,5,4.526,4.105,2.158,2018,9,27
6.526,7.421,5.737,5.158,5.158,7.684,5.579,7.263,3.684,6.737,5.316,4,2018,9,28
2.316,4.579,2.316,1.368,2.316,3.053,1.474,2,4.105,1.842,0.737,0.263,2018,9,29
3.842,5.368,3.579,6,3.895,5.474,2.842,3.737,1.684,3.211,3.947,2,2018,9,30
3.579,4.842,2.474,4.526,1.368,4.737,2.105,3.632,3.368,3.053,3.211,1.842,2018,10,1
3.579,3.789,6.737,8.368,4.526,7.632,5.579,5.526,2.579,8.421,1.526,2.474,2018,10,2
2.842,4.158,4.789,4.632,7.579,1.684,2.579,4.105,2.053,3.737,9.684,4.947,2018,10,3
5.211,5.684,6.053,6.526,6.579,5.947,4.947,5.474,6.263,5.421,10.143,3.316,2018,10,4
0.789,3.579,1.316,2.263,1.947,2,2.158,1.632,3.474,0.737,3.737,2,2018,10,5
8.368,5.053,10.684,18.263,13.579,6.632,6.684,12.842,3.526,12.947,15,12.105,2018,10,6
3.316,3.789,3.632,4.158,3.368,6.947,3.789,2.579,5.368,2.368,2.526,2.368,2018,10,7
6,5.895,7.474,13.632,4.895,11.263,7.842,8.421,4,7.947,8.579,5.368,2018,10,8
7.474,5.053,8.053,9.211,9.368,7,7.316,8.053,3.737,8.579,12.526,6.789,2018,10,9
5.579,6.474,6.526,4.053,12.789,6.947,6.105,6.421,5.053,5.842,9.474,7,2018,10,10
4.737,10.842,3.579,4.053,6.368,2.474,3.211,4.053,7.316,3,5.211,2.895,2018,10,11
0.5,3.684,1,0.3,3.676,1.526,1.105,0.5,3.684,0.2,0.579,0.211,2018,10,12
2.105,2.737,3.947,3.895,1.632,3.789,3.684,2.053,4.684,2.947,1.158,1.368,2018,10,13
9.579,8.421,9.474,9.842,4.474,8.211,10.053,8.526,5.526,12.053,7.053,10.053,2018,10,14
8.947,8.632,8.737,8.053,6.562,6.579,6.263,8.684,4.053,7.421,7.842,6.895,2018,10,15
2.421,4.789,2.842,3.053,3.083,4.579,3.421,3.526,3.368,3.263,3.211,3.273,2018,10,16
2.579,3.579,1.737,1.947,3,3.895,2.789,2.474,3.263,3.211,2.579,3,2018,10,17
2.421,3.947,3.316,2.158,1.5,3,2.526,1.895,2.368,2.316,2.842,0.368,2018,10,18
7.842,5.947,6.684,5.947,4.947,5.789,8.842,6.053,4.789,6.474,11.526,7.842,2018,10,19
4.632,3.474,3.474,5.947,2.316,5.368,3.579,2.895,4.842,3.368,2.263,2.842,2018,10,20
1.737,2.947,1.105,0.684,0.632,1.632,2,1,3.053,1.684,2,1.368,2018,10,21
6.316,4.579,8.158,6.684,6.737,4.053,6.368,6.316,4.632,5.421,7.474,6.368,2018,10,22
11.474,12.947,9.421,7.737,11.211,6.211,8,13.105,6.684,11.684,15.158,10.579,2018,10,23
2.842,3.053,2.842,1.737,0.632,3.105,2.632,1.417,2.368,2.947,2.263,2.158,2018,10,24
3.684,4.211,5.737,4.737,1.579,3.684,5.684,3.789,3.263,5.053,6.737,3.947,2018,10,25
4.579,7.053,8.947,11.211,3.421,8.368,13.316,9.737,6.316,8.895,7.684,4.053,2018,10,26
2.842,4.474,4,5.421,1.737,4.053,3.632,3.368,4,3.316,5,2.105,2018,10,27
4.474,4.368,5.211,6.474,1.632,4.684,4.421,4.684,5.789,5,3.263,2.368,2018,10,28
4.579,4.053,3.474,3.211,4.368,2.895,2.842,2.263,3.684,3.368,2.737,2.737,2018,10,29
5,7.368,6.105,4.316,3,5.474,4.632,6.737,4,4.316,7.211,4.368,2018,10,30
8.737,8.737,10.684,14.579,6.526,8.789,10.368,11.474,7.895,9.579,10.316,7.632,2018,10,31
7,8.737,5.632,5.895,5.789,5.579,5.421,7.263,4.158,8,9.842,10.789,2018,11,1
2.421,3.632,1.632,2.263,0.5,1.895,1.789,2.053,2.526,2.421,2.895,1.421,2018,11,2
2.421,3.789,2.368,1.526,0.895,2.579,2.895,2.737,3.737,3,4,2.211,2018,11,3
5.158,8.158,4.737,4.158,3.474,5.526,5.316,4.632,4.526,4.053,5.105,2.842,2018,11,4
4.421,5.947,7.947,8.263,6.842,8.158,5,5.842,3.316,5.632,11.632,5.158,2018,11,5
3.947,10.263,4.789,4.368,4.368,2.684,4.316,2.789,3.895,4.053,4.053,2.737,2018,11,6
4.316,5.211,2.158,2.368,2.684,4,3.526,2.158,4.895,3.684,3.316,2.105,2018,11,7
2.632,3.737,2.105,2.895,3.684,2.474,2,2.158,3.211,3.105,3.211,1.789,2018,11,8
3.105,8.789,3.526,6.105,3.632,5.526,2.947,4.526,4.421,3.474,4.632,3.053,2018,11,9
4.947,5.158,3.632,5.316,4.211,4.421,4.053,5.158,5.737,5.421,4.368,3.263,2018,11,10
3.474,3.895,3.053,3.316,3.105,4.632,4.474,2.684,4.211,3.158,6.053,2.789,2018,11,11
9.684,11.895,13.368,11.316,11.158,8.579,11.263,11.895,7.263,9.105,14.474,9.895,2018,11,12
8.737,9.211,9.368,11.474,6.684,10.105,5.684,9.105,12.895,11.368,3.316,5.632,2018,11,13
2.789,3.632,2,3.158,1.579,1.947,1.737,1.105,3.053,2.263,2.632,2.158,2018,11,14
4.368,4.789,3.842,9.526,2.842,6.895,6.105,3.947,9.105,4.895,5.737,4,2018,11,15
6.105,9.684,10.158,16,6.579,11.526,12.158,10.316,13.158,10.263,6.632,5.316,2018,11,16
6.263,2.105,7.143,4.316,1.632,4.211,2.947,3.737,6.263,5.842,2.105,2.263,2018,11,17
4.421,4.421,3.632,2.263,5.053,4.105,4,4.105,4.526,4.737,5.316,3.211,2018,11,18
10.105,11.211,7.737,10.789,6.158,9,10.684,10.105,10.947,10.263,9.789,6.211,2018,11,19
9.632,6.842,6.053,11.842,5.316,9.632,9.158,8.474,9.737,10,4.579,4.632,2018,11,20
5.684,4.421,4.105,8,4.368,6.684,4.895,6,6.579,5.737,3.632,2.579,2018,11,21
4.368,3.474,1.737,6.158,3.579,3.263,2.579,3.053,3.421,3.158,6.842,2.579,2018,11,22
4.105,3.211,4.211,7.842,5.316,4.737,4.368,3.526,4.632,5,6.474,4.526,2018,11,23
7.316,8.316,11.421,13.895,4.632,8.105,9.368,9.895,5.737,9.474,11.105,8.316,2018,11,24
7.368,5.684,7.474,8.421,3.316,6.263,7.105,7.053,7.526,6.684,5.737,4.421,2018,11,25
4.579,5.947,8.789,10.421,3.158,4.474,3.842,7.579,5.105,5.895,5.053,4.789,2018,11,26
2.579,0.895,0.842,2.526,3.263,2.579,0.579,0.947,4.526,2.632,1.947,2.105,2018,11,27
2.842,1.158,0.632,2.684,3.474,3,1,1,2.158,2.421,2.526,2.158,2018,11,28
4.632,7.263,8,11.947,3.947,12.263,9.526,8.158,8.316,7.895,4.421,2.474,2018,11,29
16,19.526,16.421,13.526,7.211,15.789,17.947,15.842,14.789,11.632,20.684,19.842,2018,11,30
16.158,11.526,11.789,15.632,14.526,13.895,11.737,11.316,17.158,11.158,15.211,12.368,2018,12,1
5.842,4.368,4.789,9.579,2.421,5.421,6,7.211,4.526,5.895,5.947,4.263,2018,12,2
5.579,2.105,2.053,2.263,3.105,1.737,1.842,1.526,6.263,4,1.579,2.842,2018,12,3
3.474,2.474,2.737,4.316,1.947,2.684,2,2.947,2.526,2.421,2.053,1.947,2018,12,4
6.474,10.632,7.632,7.158,5.053,9.684,7.474,11.842,5.737,7,6.579,3.737,2018,12,5
12.579,12.789,12.316,13,13.842,10.368,12.632,13.368,7.053,12.105,10.474,8.579,2018,12,6
5.158,3.368,1.421,2,2.316,0.632,2.316,1.947,2.632,3.368,3.474,2.474,2018,12,7
6.947,5.947,7.105,7.053,3.263,6.211,5.895,8.105,5.789,7.947,6.789,4.632,2018,12,8
9.158,13.684,14.105,15.053,9.263,14.947,15.789,14.105,10,12.684,13.158,8.474,2018,12,9
11.526,14.211,14.632,14.895,7,15.421,14.421,15.789,14.842,14.789,9.842,9.211,2018,12,10
23.526,23.316,24.316,24.105,17.158,22.316,24.053,22.684,20.789,22.895,25.737,20.684,2018,12,11
18.263,15.316,10,16.789,14.368,14.105,13.158,14.632,15.421,18.421,14.842,13.579,2018,12,12
14.632,17.789,16.105,26.947,12.842,25.158,29.684,19,17.211,21.737,20.474,16.579,2018,12,13
27,25.684,24.579,30.684,27.158,20.895,21.053,26.474,18.842,29.421,28.789,25.211,2018,12,14
15.842,11.053,11.632,15.947,7.474,11.053,10,10.632,16.105,13,12.947,10.053,2018,12,15
8,8.105,8.316,13.474,5.947,11.211,10.737,8.158,10.579,7.263,7.842,7.421,2018,12,16
12.263,9.105,8.158,10.263,11.421,9.263,8.368,9.316,12.368,10.842,8,8.842,2018,12,17
3.684,4.789,3,3.684,3.263,2.368,1.737,2.526,2.895,3.789,4.421,3.368,2018,12,18
12.053,14.263,13.263,11.158,13.789,10.947,12,20.947,10.789,10.263,15.421,10.421,2018,12,19
14.421,14.368,11,18.316,10.632,15.316,15.526,17.632,10.316,14.474,16.053,11.105,2018,12,20
6.526,5.316,6.474,8.368,4.421,6.737,6.053,5.947,6.579,8.421,7.211,6.316,2018,12,21
2.737,1.105,0.684,4.474,1.316,1.105,2.684,1.474,3.895,3.211,3.368,2.632,2018,12,22
3.737,4.842,4.053,9.368,3.947,8.211,12,7.684,8.125,4.895,4.368,2.895,2018,12,23
12.053,9.684,9.947,11.053,7.684,8.263,8.842,10.895,8.211,10.474,8.474,8.105,2018,12,24
3.579,3.211,6.211,5.632,4.789,5.316,5.474,7.263,4.053,6,3.789,3.158,2018,12,25
11.842,11.684,14.105,14.211,6.368,18.368,14.263,13.947,9.625,14.842,8.632,8.684,2018,12,26
2.158,2.737,2.053,4.211,3.053,3,2.632,4.105,7.421,3.947,3.316,2.895,2018,12,27
6.684,4.158,7.895,4.579,5.895,3.105,5.368,8.316,2.368,4.737,9.842,4.421,2018,12,28
2.632,1.842,0.737,3.947,2.737,4.368,3.053,2.316,6.316,2.684,2.263,3.316,2018,12,29
6.789,8.947,8.211,4.947,6.211,5.947,7.737,10,5.842,7.421,8.526,7.368,2018,12,30
10.158,11,9.211,13.263,12.526,9.579,11.684,10.684,9.053,9.263,13.421,10.316,2018,12,31
3.789,2.474,2.053,5.737,2.579,5,5,4.368,6.421,4.263,3.895,3.053,2019,1,1
4.526,6.632,4.842,8.789,3.158,7.737,6.474,4.632,6.895,6.105,5.684,2.526,2019,1,2
7.789,8.421,7.789,9.316,6.895,6.947,7.737,5.632,5.263,7.421,9.158,6.263,2019,1,3
10.316,10.211,9,10.632,11.737,9.632,11.263,9.632,8.263,8.947,13.211,9.316,2019,1,4
16.158,13.895,14.263,20.053,12.316,17.579,15.895,15.316,22.789,17.737,13.263,11.316,2019,1,5
6.474,3.105,5.6,4.684,3.421,2.947,3.316,3.158,4.947,5.474,3.526,3.316,2019,1,6
2.211,2.211,0.789,4.526,1.368,2.368,2.158,1.947,3.474,2.211,2.947,2.368,2019,1,7
9.316,11,12.105,14.316,7.947,9.895,14.158,13.053,6.316,10.421,7.316,3.053,2019,1,8
3.368,2.211,1.4,4.316,2.421,1.632,2.579,1.526,5.053,3.684,2.895,5,2019,1,9
3.421,3.105,1.053,4.684,3.474,1.947,2.579,2.421,2.789,2.842,4.526,1.368,2019,1,10
3.158,4,2.368,5.105,2.526,3.053,2.368,2.947,3.105,2.474,3.158,1.263,2019,1,11
3.632,6.211,7.316,10.474,3.211,10.579,7.316,8.579,8.684,11.684,4.526,5.474,2019,1,12
3.684,4.053,3.421,6.842,2.895,3.526,3.579,3.842,2.632,4.947,4.737,4.947,2019,1,13
7.632,11.211,11.632,9.421,5.421,10.421,15.895,10.789,5.105,9.579,9.737,6.263,2019,1,14
20.053,21.053,23.368,20.579,14.789,21.316,22.579,23.158,17.368,23.818,12.421,14.316,2019,1,15
6.053,4.053,3.526,6.105,3.895,4.579,4.737,4.895,4.684,3.895,4.368,1.947,2019,1,16
2.684,6.947,5.474,7.316,3.579,5.158,9.105,10.947,3.842,6.211,4.105,3.263,2019,1,17
12.368,14.474,13.316,15.895,5.947,17.579,14.211,14.474,14.158,13.263,12.421,9.474,2019,1,18
1.947,3.421,3.053,3.947,2.211,2.474,2.211,3.105,2.158,3.316,2.895,1.789,2019,1,19
2.421,3.737,1.421,3.789,1.526,2.895,1.737,2.526,2.105,2.368,3.158,2.316,2019,1,20
1.474,3.895,2.263,3.263,4.632,1.579,2.789,2.895,2.053,4.526,4.421,1.105,2019,1,21
8.789,12,6.947,13.368,6.105,13.053,10.789,10.211,9.316,12.211,8.632,4.947,2019,1,22
9.053,10.25,10.632,6.316,6.158,5.316,8.421,9.579,3.842,8.737,11.053,9.474,2019,1,23
5.737,6.909,5.895,7.316,6,5.895,5,7.421,8.421,7.105,5.526,4.632,2019,1,24
6.263,7.421,6.842,8.316,6.211,7.368,6.316,9.579,7,7.684,6.263,5.421,2019,1,25
10.211,8.579,6.842,8.947,6.737,7.842,8.263,8.316,6.842,8.895,3.316,3.789,2019,1,26
8.158,9.053,10.474,11.105,6.684,8.474,9.368,10.211,7.789,12.211,9,8.211,2019,1,27
3.158,5.474,4.421,6.526,2.895,6.368,4.263,4,7.158,6.684,2.684,1.158,2019,1,28
11.526,7.053,7.211,8.947,7.263,7.737,7.684,8.421,6.368,8.368,4.947,4.737,2019,1,29
5.947,8.158,6.526,5.789,7.211,5.421,5.158,5.947,5.105,5.632,5.842,5.053,2019,1,30
7.579,8.579,8.158,6.632,4.579,6.158,7.211,7.421,4.737,6.842,5.895,5.368,2019,1,31
13.947,13.842,12.263,11.316,7.474,14.737,11.474,10.632,10.263,15.316,9,7.053,2019,2,1
25.895,22.842,24.368,20.632,21.789,25.474,26.316,22.579,17.789,22.789,26.368,24,2019,2,2
24.211,23.895,24.895,23.368,29.211,19.632,27.316,21.158,14.526,24.474,36.947,24.579,2019,2,3
15.526,13.947,14.158,10.5,20.789,10,14.579,13.474,9.895,11.684,17.789,18.053,2019,2,4
4.474,4.263,3.526,5.421,2.947,5.474,5.368,5.789,6.895,4.316,3.632,2.158,2019,2,5
3.737,5.684,3.947,5.158,2.632,4.474,4.789,3.421,9.263,2.789,3.421,3,2019,2,6
7.211,8,7.632,11.263,5.368,11.263,8.947,6.526,9.421,8.211,8.368,11.947,2019,2,7
5.368,4.158,2.684,5.947,2.737,3.579,3.579,5.737,4.474,4.105,4.105,2.263,2019,2,8
3.368,2.789,1.789,4.421,1.316,1.684,2.632,2.105,3.105,1.947,2.579,1.105,2019,2,9
8.789,9.421,8.421,6.526,3.421,5.368,8.789,6.263,5.368,6.579,4.526,4.526,2019,2,10
7.842,6.105,6.895,5.263,3.053,9.632,9.474,7.947,5.263,5.211,5.632,3.316,2019,2,11
3.842,4.368,2.842,10.474,1.895,3.737,3.842,3.833,4.947,4.053,3.684,2,2019,2,12
5.053,4.211,4.737,6.684,2.632,6.474,3.579,3.571,7.263,5.789,6.105,2.053,2019,2,13
5.684,7.526,8.842,10.789,3.632,11.368,9.842,10.526,9.895,9.211,5.368,6.053,2019,2,14
10.105,8,8.263,12.632,5.842,10,10.316,10.158,7.632,8.579,6.895,5.474,2019,2,15
3.211,2.947,0.789,3.579,1.895,2.632,2.526,1.737,2.579,2.421,2.842,1,2019,2,16
5.368,5.105,3.105,5.684,4.211,3.789,4.632,5.105,4.842,6.053,6,5.474,2019,2,17
3.526,4.053,2.737,4.579,2.526,2.579,2.947,2.737,3.579,2.895,5.053,1.895,2019,2,18
6.789,8.158,7.579,8.789,5,8.316,7.474,6.421,6.789,8.895,4.526,4.263,2019,2,19
15.211,14.684,15.421,16.789,11.263,19.053,20.474,16.895,9.842,15.211,12.316,9.105,2019,2,20
9.211,10.789,11.105,11.789,5.947,16.737,10.263,8.842,9.632,8.632,10.105,8,2019,2,21
15.632,13.421,13.474,14.105,8.158,15.789,12.947,11.158,14.421,15.737,9.105,9.632,2019,2,22
6.579,8.632,8.474,12.526,6,12.842,13.895,9.158,15.842,9.263,10.526,6.368,2019,2,23
5.737,4.579,6.789,9.579,3.316,5.158,6.105,5.211,6.105,6.263,6.474,5.421,2019,2,24
4.474,4.526,2.947,3.737,3.105,4.211,4.895,4.818,6.737,3.632,5.526,2.526,2019,2,25
4.474,5.368,3.368,2.895,2.579,3.842,3.105,3.421,3.421,2.789,3.105,1.368,2019,2,26
2.895,5.895,4.842,5.895,4.895,6.105,3.684,5.211,5.263,5.316,4.421,4.316,2019,2,27
4,6.263,8.316,6.895,4.474,7.526,6.632,6.053,8.211,5.947,8.105,4.316,2019,2,28
8.947,15,15.053,18.684,7.842,17.316,17.053,16.421,11.737,13.579,19.579,12.474,2019,3,1
12.474,15.737,18.211,22.526,9.737,20.684,19.263,18.053,19.158,19.842,15.158,12.158,2019,3,2
5,4.526,3.158,4.105,4.105,3.368,5.421,4.158,4.211,4.158,4.895,2.474,2019,3,3
5.737,6.474,4.263,4.789,3.263,4.789,5.842,4.789,4.579,5.263,5.789,3.737,2019,3,4
12.895,10.895,8.684,9.737,9.158,10.211,11.579,10.316,8.053,11,14.263,9.105,2019,3,5
7.158,6.526,3.737,6.947,5.579,4.684,5.105,5.421,5,7.263,4.947,2.947,2019,3,6
8.895,7.947,7.421,10.316,5.526,9.789,7.789,7.368,8.053,9.105,5.211,3.842,2019,3,7
15.211,14,10,11.053,9.211,11.526,9.263,10.526,7.947,12,12.263,8,2019,3,8
21.368,19.474,19.842,23.421,14.263,23.474,20.947,21.474,21.211,24,21.684,14.737,2019,3,9
9.842,6.316,8.263,12.211,7.474,8.579,9.789,8.368,7.842,9.947,9.158,6.632,2019,3,10
7.526,7.158,10.421,7.947,5.895,8.316,6.947,9.737,7.526,8.158,8.263,7.105,2019,3,11
6.421,7.895,7.579,8,4.789,7.737,7.105,7.263,7.053,6.053,8.105,5.526,2019,3,12
11.947,13.526,14.789,15.316,12.211,10.421,10.684,12.053,9.737,12.263,17.737,15.947,2019,3,13
11.842,13.842,14.053,18.316,12.421,19.263,16.211,11.737,13.053,13.158,14.684,11,2019,3,14
7.526,5.842,3.789,4.895,5.579,4.579,5.526,4.105,4.211,3,5.211,5.053,2019,3,15
2.158,1.421,0.789,2.368,1.842,1,1.579,2.182,2.105,2,2.474,1,2019,3,16
2.263,2.474,0.947,2.947,2.211,1.684,2.632,2.971,3.105,3,3.526,1,2019,3,17
6.842,7.579,4.632,4.526,5.053,3.789,5.526,3.667,3.947,5.368,5.579,4.526,2019,3,18
10.526,9.526,10.579,13,5.895,13.316,5.842,15,11.895,14.632,8.263,5.632,2019,3,19
17.684,16.105,17.474,14.684,13.632,13.684,13.842,16.737,12.474,14.421,17.895,15.526,2019,3,20
18,16.053,18.263,17.947,13.474,13.684,16.368,17.526,10.421,16,24.158,19.211,2019,3,21
8.263,5.579,4.158,6.526,5.263,5.105,4.842,5.895,6.632,5.632,5.895,5.105,2019,3,22
3.053,2.333,0.579,3.263,2.789,1.526,2.632,2,2.474,2.158,3.316,1.263,2019,3,23
10.105,4.185,9.158,8.684,7,9.316,10.263,9.684,8.684,10.316,10.158,6.421,2019,3,24
3.105,3.833,3.053,5.263,2.105,2.211,1.474,7.632,4.789,3.105,3,2.053,2019,3,25
2.789,4.263,3.737,4.842,3.789,3.737,3,3.579,4.895,3.421,3.947,2.684,2019,3,26
7.421,8.632,8.474,7,6.211,4.842,7.263,11.263,4.211,6.737,10.684,7.684,2019,3,27
11.526,13,12.684,9.263,10.105,10.789,13.684,12.947,9.684,10.579,18.632,11.053,2019,3,28
4.842,2.579,1.684,5.947,2.368,3,2.632,3.368,5.684,3.474,2.842,1.947,2019,3,29
4.632,5.895,4.105,6.263,3.368,6.368,4.842,7.421,5.053,3.526,4.053,2.368,2019,3,30
2.947,4.105,2.684,3.684,2.421,0.789,2.105,4.579,5.842,2.737,5.053,2.842,2019,3,31
3.421,4.211,3.684,3.263,3.053,3.789,3.316,4.474,4,4.158,4.211,3.053,2019,4,1
6,4.947,6.737,5.158,5.263,4.526,5.053,7,3.579,5.684,9.526,6.737,2019,4,2
6.947,8.632,6.526,6.684,5.316,9.105,7.947,8.158,6,8.947,5.947,7.368,2019,4,3
4.263,4.789,5.263,6.421,3.211,4.421,3.789,5,4.632,5.316,3.158,3.526,2019,4,4
4.684,6.368,5.421,8.526,5.526,8.842,9.368,5.474,5.316,5.947,6.737,5.632,2019,4,5
19.947,16,16.368,27.579,10.789,21.789,17.368,17,8.895,21,13.263,13.368,2019,4,6
8.737,8.789,9.158,17.474,6.526,23.368,14.947,9.789,16.474,9.632,14,9.842,2019,4,7
8.368,8.316,6.842,9.421,4.842,6.842,5.842,7.158,4.842,4.895,5,5.895,2019,4,8
3.895,3.421,1.474,10,4.526,4.789,4.579,5,8.684,3,4.316,2.421,2019,4,9
2.684,2.316,1.632,3.053,3.211,1.474,2.211,2.789,5.316,2.421,2.895,1.158,2019,4,10
2.895,4.842,3.368,4.737,2.526,4.158,3.421,3.105,4.263,3.526,3.684,3.263,2019,4,11
5.211,4.789,9.211,11.737,6.211,5.158,6.053,6.737,3.105,7.895,10.368,5.053,2019,4,12
5.947,4.526,4,5.947,3.053,5.368,3.789,4.842,7.105,4.684,3.842,2.895,2019,4,13
2.579,4.316,1.474,4.474,2.789,3,4.211,3.632,4.684,2.789,2.368,2.474,2019,4,14
2.316,2.316,0.421,3.368,1.842,1.895,2.368,2.895,3.211,2.316,3,1.158,2019,4,15
6,8.526,5.474,4.316,3.895,5,5.684,5.474,6.105,5.053,6.579,2.895,2019,4,16
7.158,5.842,8.421,16.368,4.316,6.684,5.474,8.947,10.789,8.053,6.053,5.053,2019,4,17
6.947,6.895,10.053,11.895,7.211,7.211,8.158,6.421,2,9.263,12.842,7.211,2019,4,18
6.105,3.421,2.158,7.158,3.684,1.579,2.158,3.421,5.263,4.526,2.368,2.263,2019,4,19
2.263,2.158,0.895,3.158,2.789,1.105,2.158,2.579,0.579,1.053,2.474,1.105,2019,4,20
8.211,6.053,6.474,10.789,3,7,3.053,8.632,4.947,11.526,4.053,3.737,2019,4,21
9.737,12.526,9.105,13.684,6.316,6.263,7.053,8.895,4.263,11.526,9.947,7.368,2019,4,22
7.053,6.947,7.632,19.895,5.316,12.632,10.684,10.368,3.316,9.579,8.789,5.158,2019,4,23
1.684,2.105,1.167,3.211,2.579,0.632,2.632,2.368,2.474,2.053,2.368,1.368,2019,4,24
9.105,8.947,9.368,14.947,4.895,7.316,8.263,9.947,6.263,10.421,7.737,4.368,2019,4,25
5.579,4.158,4.263,8.474,3.526,4.789,4.684,5.053,2.368,4.368,5.211,3,2019,4,26
1.842,2.421,1.75,3.158,2.053,1.053,3.789,2.263,1.632,1.842,1.421,1,2019,4,27
2.632,2.789,2.842,3.368,5.105,3.947,3.526,3.947,4.947,3.211,2.632,1.526,2019,4,28
2.368,5.684,2.842,6.842,3.632,5.263,4.526,4.895,4.053,3.632,5.895,3.737,2019,4,29
3.842,6.579,7,10.579,4.842,9.737,8.895,7.474,9.789,5.211,3.737,5.158,2019,4,30
4.474,5.526,5,9.053,3.474,7.316,6.158,5.947,4.368,5.474,5.842,5.579,2019,5,1
6.053,11.053,8.632,23.421,3.526,7.684,7.842,10.421,7.158,9.211,4.158,9.526,2019,5,2
4.684,4.632,5.368,11.263,3.737,3.789,4.158,5.526,3.684,3.842,6,2.421,2019,5,3
5.316,5.684,5.684,10.632,3.789,8.053,5.158,7.263,8.737,4.947,5.263,5.789,2019,5,4
6.368,6.211,6,10.789,6.684,7.737,10,5.895,2.632,10.632,6.316,4.263,2019,5,5
11.158,13.105,7.789,9.474,9.842,7.368,8.211,7.368,6.895,8.263,10.632,5.789,2019,5,6
6.211,4.368,7.91,5.053,4.105,4.789,4.105,7.211,6.211,5.895,2.632,2.895,2019,5,7
3.158,4.211,8.125,5.684,3.842,3.263,2.737,6.263,2.474,2.263,2.158,2.737,2019,5,8
4.053,3.421,6.368,10.158,4,7.263,5.421,4.211,4.105,4.789,12.211,5.053,2019,5,9
6.789,6.947,8.211,8.684,6,5.684,4.632,6.684,7.947,6.474,5.211,5.789,2019,5,10
2.263,2.421,2.737,4.316,4.684,2.789,2.895,2.632,4.947,4.105,1.947,0.684,2019,5,11
3.105,3.842,2.316,6.842,4.632,3.526,3.947,4.895,1.789,3,3.526,1.421,2019,5,12
2.737,3.158,2.263,8.316,2.947,1.579,2.947,2.316,1.526,2.895,2.526,1.454,2019,5,13
3.526,2.947,3.737,6.316,2.632,3.158,2.632,1.947,2.789,1.421,4.737,2.556,2019,5,14
7.895,8.895,8.316,8.474,7.842,7.895,8.316,7.105,6.842,8.526,8.053,5.263,2019,5,15
